ccle_name,row_id,pool_id,culture,depmap_id,screen
NCIH2196_LUNG,ACH-000399::P956::PR500B::REP300,P956,PR500B,ACH-000399,REP300
NCIH2228_LUNG,ACH-000447::P120::PR500A::REP300,P120,PR500A,ACH-000447,REP300
NCIH226_LUNG,ACH-000367::P119::PR500A::REP300,P119,PR500A,ACH-000367,REP300
NCIH23_LUNG,ACH-000900::P117::PR500A::REP300,P117,PR500A,ACH-000900,REP300
NCIH2347_LUNG,ACH-000875::P119::PR500A::REP300,P119,PR500A,ACH-000875,REP300
NCIH2444_LUNG,ACH-000186::P120::PR500A::REP300,P120,PR500A,ACH-000186,REP300
NCIH2452_PLEURA,ACH-000092::P117::PR500A::REP300,P117,PR500A,ACH-000092,REP300
NCIH28_PLEURA,ACH-000648::P111::PR500A::REP300,P111,PR500A,ACH-000648,REP300
NCIH292_LUNG,ACH-001075::P113::PR500A::REP300,P113,PR500A,ACH-001075,REP300
NCIH322_LUNG,ACH-000837::P107::PR500A::REP300,P107,PR500A,ACH-000837,REP300
NCIH358_LUNG,ACH-000860::P115::PR500A::REP300,P115,PR500A,ACH-000860,REP300
NCIH441_LUNG,ACH-000638::P947::PR500B::REP300,P947,PR500B,ACH-000638,REP300
NCIH446_LUNG,ACH-000800::P117::PR500A::REP300,P117,PR500A,ACH-000800,REP300
NCIH460_LUNG,ACH-000463::P102::PR500A::REP300,P102,PR500A,ACH-000463,REP300
NCIH508_LARGE_INTESTINE,ACH-000360::P956::PR500B::REP300,P956,PR500B,ACH-000360,REP300
NCIH520_LUNG,ACH-000395::P103::PR500A::REP300,P103,PR500A,ACH-000395,REP300
NCIH522_LUNG,ACH-000343::P114::PR500A::REP300,P114,PR500A,ACH-000343,REP300
NCIH524_LUNG,ACH-000816::P953::PR500B::REP300,P953,PR500B,ACH-000816,REP300
NCIH596_LUNG,ACH-000628::P115::PR500A::REP300,P115,PR500A,ACH-000628,REP300
NCIH647_LUNG,ACH-000378::P948.2::PR500B::REP300,P948.2,PR500B,ACH-000378,REP300
NCIH650_LUNG,ACH-000945::P117::PR500A::REP300,P117,PR500A,ACH-000945,REP300
NCIH661_LUNG,ACH-000853::P111::PR500A::REP300,P111,PR500A,ACH-000853,REP300
NCIH727_LUNG,ACH-000775::P115::PR500A::REP300,P115,PR500A,ACH-000775,REP300
NCIH747_LARGE_INTESTINE,ACH-000403::P118::PR500A::REP300,P118,PR500A,ACH-000403,REP300
NCIH82_LUNG,ACH-000355::P950::PR500B::REP300,P950,PR500B,ACH-000355,REP300
NCIH838_LUNG,ACH-000416::P104::PR500A::REP300,P104,PR500A,ACH-000416,REP300
NCIH841_LUNG,ACH-000292::P118::PR500A::REP300,P118,PR500A,ACH-000292,REP300
NCIN87_STOMACH,ACH-000427::P107::PR500A::REP300,P107,PR500A,ACH-000427,REP300
NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000076::P953::PR500B::REP300,P953,PR500B,ACH-000076,REP300
NIHOVCAR3_OVARY,ACH-000001::P946.2::PR500B::REP300,P946.2,PR500B,ACH-000001,REP300
NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000168::P954::PR500B::REP300,P954,PR500B,ACH-000168,REP300
NOZ_LIVER,ACH-001607::P123::PR500B::REP300,P123,PR500B,ACH-001607,REP300
NP2_CENTRAL_NERVOUS_SYSTEM,ACH-001608::P121::PR500B::REP300,P121,PR500B,ACH-001608,REP300
NP3_CENTRAL_NERVOUS_SYSTEM,ACH-001609::P125::PR500B::REP300,P125,PR500B,ACH-001609,REP300
NP5_CENTRAL_NERVOUS_SYSTEM,ACH-001610::P121::PR500B::REP300,P121,PR500B,ACH-001610,REP300
NUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000388::P951::PR500B::REP300,P951,PR500B,ACH-000388,REP300
NUGC3_STOMACH,ACH-000911::P117::PR500A::REP300,P117,PR500A,ACH-000911,REP300
NUGC4_STOMACH,ACH-000674::P106::PR500A::REP300,P106,PR500A,ACH-000674,REP300
NZOV9_OVARY,ACH-001991::P951::PR500B::REP300,P951,PR500B,ACH-001991,REP300
OACM51_OESOPHAGUS,ACH-001368::P951::PR500B::REP300,P951,PR500B,ACH-001368,REP300
OAW42_OVARY,ACH-000704::P108::PR500A::REP300,P108,PR500A,ACH-000704,REP300
OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000113::P951::PR500B::REP300,P951,PR500B,ACH-000113,REP300
OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000336::P953::PR500B::REP300,P953,PR500B,ACH-000336,REP300
OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000065::P950::PR500B::REP300,P950,PR500B,ACH-000065,REP300
OCIC4P_OVARY,ACH-001719::P126::PR500B::REP300,P126,PR500B,ACH-001719,REP300
OCIC5X_OVARY,ACH-001369::P124::PR500B::REP300,P124,PR500B,ACH-001369,REP300
OCILY132_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001148::P954::PR500B::REP300,P954,PR500B,ACH-001148,REP300
OCILY18_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001616::P951::PR500B::REP300,P951,PR500B,ACH-001616,REP300
OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000124::P951::PR500B::REP300,P951,PR500B,ACH-000124,REP300
OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000158::P951::PR500B::REP300,P951,PR500B,ACH-000158,REP300
OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000751::P950::PR500B::REP300,P950,PR500B,ACH-000751,REP300
OCIP5X_OVARY,ACH-001370::P125::PR500B::REP300,P125,PR500B,ACH-001370,REP300
OCUG1_BILIARY_TRACT,ACH-001619::P126::PR500B::REP300,P126,PR500B,ACH-001619,REP300
OC314_OVARY,ACH-000962::P109::PR500A::REP300,P109,PR500A,ACH-000962,REP300
OC316_OVARY,ACH-001145::P105::PR500A::REP300,P105,PR500A,ACH-001145,REP300
OE19_OESOPHAGUS,ACH-000679::P111::PR500A::REP300,P111,PR500A,ACH-000679,REP300
OE21_OESOPHAGUS,ACH-000544::P118::PR500A::REP300,P118,PR500A,ACH-000544,REP300
OE33_OESOPHAGUS,ACH-000383::P109::PR500A::REP300,P109,PR500A,ACH-000383,REP300
ONCODG1_OVARY,ACH-000013::P120::PR500A::REP300,P120,PR500A,ACH-000013,REP300
ONDA9_CENTRAL_NERVOUS_SYSTEM,ACH-001624::P121::PR500B::REP300,P121,PR500B,ACH-001624,REP300
ONS76_CENTRAL_NERVOUS_SYSTEM,ACH-000776::P104::PR500A::REP300,P104,PR500A,ACH-000776,REP300
ONS76_CENTRAL_NERVOUS_SYSTEM,ACH-000776::P945.2::PR500B::REP300,P945.2,PR500B,ACH-000776,REP300
OSC20_UPPER_AERODIGESTIVE_TRACT,ACH-001626::P123::PR500B::REP300,P123,PR500B,ACH-001626,REP300
OSRC2_KIDNEY,ACH-000159::P117::PR500A::REP300,P117,PR500A,ACH-000159,REP300
OUMS23_LARGE_INTESTINE,ACH-000296::P113::PR500A::REP300,P113,PR500A,ACH-000296,REP300
OVCAR8_OVARY,ACH-000696::P112::PR500A::REP300,P112,PR500A,ACH-000696,REP300
OVISE_OVARY,ACH-000527::P116::PR500A::REP300,P116,PR500A,ACH-000527,REP300
OVKATE_OVARY,ACH-000443::P949.2::PR500B::REP300,P949.2,PR500B,ACH-000443,REP300
OVK18_OVARY,ACH-000947::P102::PR500A::REP300,P102,PR500A,ACH-000947,REP300
OVTOKO_OVARY,ACH-000663::P114::PR500A::REP300,P114,PR500A,ACH-000663,REP300
OV17R_OVARY,ACH-001373::P124::PR500B::REP300,P124,PR500B,ACH-001373,REP300
OV56_OVARY,ACH-000091::P116::PR500A::REP300,P116,PR500A,ACH-000091,REP300
OV7_OVARY,ACH-000688::P103::PR500A::REP300,P103,PR500A,ACH-000688,REP300
OZ_BILIARY_TRACT,ACH-001855::P123::PR500B::REP300,P123,PR500B,ACH-001855,REP300
PACADD119_PANCREAS,ACH-001375::P123::PR500B::REP300,P123,PR500B,ACH-001375,REP300
PACADD137_PANCREAS,ACH-001377::P124::PR500B::REP300,P124,PR500B,ACH-001377,REP300
PACADD161_PANCREAS,ACH-001379::P121::PR500B::REP300,P121,PR500B,ACH-001379,REP300
PANC0203_PANCREAS,ACH-000042::P115::PR500A::REP300,P115,PR500A,ACH-000042,REP300
PANC0327_PANCREAS,ACH-000139::P120::PR500A::REP300,P120,PR500A,ACH-000139,REP300
PANC0403_PANCREAS,ACH-000235::P117::PR500A::REP300,P117,PR500A,ACH-000235,REP300
PANC0504_PANCREAS,ACH-000093::P948.2::PR500B::REP300,P948.2,PR500B,ACH-000093,REP300
PANC0813_PANCREAS,ACH-000417::P116::PR500A::REP300,P116,PR500A,ACH-000417,REP300
PANC1_PANCREAS,ACH-000164::P106::PR500A::REP300,P106,PR500A,ACH-000164,REP300
PANC1005_PANCREAS,ACH-000060::P111::PR500A::REP300,P111,PR500A,ACH-000060,REP300
PATU8902_PANCREAS,ACH-000599::P103::PR500A::REP300,P103,PR500A,ACH-000599,REP300
PATU8988S_PANCREAS,ACH-000022::P114::PR500A::REP300,P114,PR500A,ACH-000022,REP300
PATU8988T_PANCREAS,ACH-000023::P104::PR500A::REP300,P104,PR500A,ACH-000023,REP300
PA1_OVARY,ACH-001374::P121::PR500B::REP300,P121,PR500B,ACH-001374,REP300
PC14_LUNG,ACH-000030::P112::PR500A::REP300,P112,PR500A,ACH-000030,REP300
PC3_PROSTATE,ACH-000090::P113::PR500A::REP300,P113,PR500A,ACH-000090,REP300
PEA1_OVARY,ACH-001628::P123::PR500B::REP300,P123,PR500B,ACH-001628,REP300
PECAPJ15_UPPER_AERODIGESTIVE_TRACT,ACH-000619::P103::PR500A::REP300,P103,PR500A,ACH-000619,REP300
PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT,ACH-000732::P106::PR500A::REP300,P106,PR500A,ACH-000732,REP300
PECAPJ49_UPPER_AERODIGESTIVE_TRACT,ACH-000735::P116::PR500A::REP300,P116,PR500A,ACH-000735,REP300
PFSK1_CENTRAL_NERVOUS_SYSTEM,ACH-001711::P125::PR500B::REP300,P125,PR500B,ACH-001711,REP300
PF382_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000937::P952::PR500B::REP300,P952,PR500B,ACH-000937,REP300
PK1_PANCREAS,ACH-000307::P106::PR500A::REP300,P106,PR500A,ACH-000307,REP300
PK45H_PANCREAS,ACH-000468::P115::PR500A::REP300,P115,PR500A,ACH-000468,REP300
PK59_PANCREAS,ACH-000205::P114::PR500A::REP300,P114,PR500A,ACH-000205,REP300
PK8_PANCREAS,ACH-002039::P121::PR500B::REP300,P121,PR500B,ACH-002039,REP300
PLCPRF5_LIVER,ACH-001318::P108::PR500A::REP300,P108,PR500A,ACH-001318,REP300
PL21_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000218::P953::PR500B::REP300,P953,PR500B,ACH-000218,REP300
PMFKO14_LARGE_INTESTINE,ACH-002022::P126::PR500B::REP300,P126,PR500B,ACH-002022,REP300
prism invariant 1,prism invariant 1::CTLBC::PR500A::REP300,CTLBC,PR500A,prism invariant 1,REP300
prism invariant 1,prism invariant 1::CTLBC::PR500B::REP300,CTLBC,PR500B,prism invariant 1,REP300
prism invariant 10,prism invariant 10::CTLBC::PR500A::REP300,CTLBC,PR500A,prism invariant 10,REP300
prism invariant 10,prism invariant 10::CTLBC::PR500B::REP300,CTLBC,PR500B,prism invariant 10,REP300
prism invariant 2,prism invariant 2::CTLBC::PR500A::REP300,CTLBC,PR500A,prism invariant 2,REP300
prism invariant 2,prism invariant 2::CTLBC::PR500B::REP300,CTLBC,PR500B,prism invariant 2,REP300
prism invariant 3,prism invariant 3::CTLBC::PR500A::REP300,CTLBC,PR500A,prism invariant 3,REP300
prism invariant 3,prism invariant 3::CTLBC::PR500B::REP300,CTLBC,PR500B,prism invariant 3,REP300
prism invariant 4,prism invariant 4::CTLBC::PR500A::REP300,CTLBC,PR500A,prism invariant 4,REP300
prism invariant 4,prism invariant 4::CTLBC::PR500B::REP300,CTLBC,PR500B,prism invariant 4,REP300
prism invariant 5,prism invariant 5::CTLBC::PR500A::REP300,CTLBC,PR500A,prism invariant 5,REP300
prism invariant 5,prism invariant 5::CTLBC::PR500B::REP300,CTLBC,PR500B,prism invariant 5,REP300
prism invariant 6,prism invariant 6::CTLBC::PR500A::REP300,CTLBC,PR500A,prism invariant 6,REP300
prism invariant 6,prism invariant 6::CTLBC::PR500B::REP300,CTLBC,PR500B,prism invariant 6,REP300
prism invariant 7,prism invariant 7::CTLBC::PR500A::REP300,CTLBC,PR500A,prism invariant 7,REP300
prism invariant 7,prism invariant 7::CTLBC::PR500B::REP300,CTLBC,PR500B,prism invariant 7,REP300
prism invariant 8,prism invariant 8::CTLBC::PR500A::REP300,CTLBC,PR500A,prism invariant 8,REP300
prism invariant 8,prism invariant 8::CTLBC::PR500B::REP300,CTLBC,PR500B,prism invariant 8,REP300
prism invariant 9,prism invariant 9::CTLBC::PR500A::REP300,CTLBC,PR500A,prism invariant 9,REP300
prism invariant 9,prism invariant 9::CTLBC::PR500B::REP300,CTLBC,PR500B,prism invariant 9,REP300
PSN1_PANCREAS,ACH-000320::P105::PR500A::REP300,P105,PR500A,ACH-000320,REP300
P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000372::P951::PR500B::REP300,P951,PR500B,ACH-000372,REP300
QGP1_PANCREAS,ACH-000347::P103::PR500A::REP300,P103,PR500A,ACH-000347,REP300
RBE_BILIARY_TRACT,ACH-001856::P122::PR500B::REP300,P122,PR500B,ACH-001856,REP300
RCC10RGB_KIDNEY,ACH-000189::P119::PR500A::REP300,P119,PR500A,ACH-000189,REP300
RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000922::P951::PR500B::REP300,P951,PR500B,ACH-000922,REP300
RCK8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001638::P952::PR500B::REP300,P952,PR500B,ACH-001638,REP300
RCM1_LARGE_INTESTINE,ACH-000565::P119::PR500A::REP300,P119,PR500A,ACH-000565,REP300
RD_SOFT_TISSUE,ACH-000169::P115::PR500A::REP300,P115,PR500A,ACH-000169,REP300
RD_SOFT_TISSUE,ACH-000169::P946.2::PR500B::REP300,P946.2,PR500B,ACH-000169,REP300
RDES_BONE,ACH-000041::P948.2::PR500B::REP300,P948.2,PR500B,ACH-000041,REP300
RERFGC1B_STOMACH,ACH-000144::P949.2::PR500B::REP300,P949.2,PR500B,ACH-000144,REP300
RERFLCAD1_LUNG,ACH-000791::P119::PR500A::REP300,P119,PR500A,ACH-000791,REP300
RERFLCAD2_LUNG,ACH-000774::P109::PR500A::REP300,P109,PR500A,ACH-000774,REP300
RERFLCAI_LUNG,ACH-000261::P113::PR500A::REP300,P113,PR500A,ACH-000261,REP300
RERFLCKJ_LUNG,ACH-000482::P117::PR500A::REP300,P117,PR500A,ACH-000482,REP300
RERFLCMS_LUNG,ACH-000062::P112::PR500A::REP300,P112,PR500A,ACH-000062,REP300
RHJT_SOFT_TISSUE,ACH-001745::P945.2::PR500B::REP300,P945.2,PR500B,ACH-001745,REP300
RH28_SOFT_TISSUE,ACH-001740::P945.2::PR500B::REP300,P945.2,PR500B,ACH-001740,REP300
RH30_SOFT_TISSUE,ACH-000833::P105::PR500A::REP300,P105,PR500A,ACH-000833,REP300
RH30_SOFT_TISSUE,ACH-000833::P945.2::PR500B::REP300,P945.2,PR500B,ACH-000833,REP300
RH36_SOFT_TISSUE,ACH-001751::P945.2::PR500B::REP300,P945.2,PR500B,ACH-001751,REP300
RH4_SOFT_TISSUE,ACH-001765::P945.2::PR500B::REP300,P945.2,PR500B,ACH-001765,REP300
RI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000398::P950::PR500B::REP300,P950,PR500B,ACH-000398,REP300
RKN_SOFT_TISSUE,ACH-000505::P109::PR500A::REP300,P109,PR500A,ACH-000505,REP300
RKO_LARGE_INTESTINE,ACH-000943::P101::PR500A::REP300,P101,PR500A,ACH-000943,REP300
RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000371::P952::PR500B::REP300,P952,PR500B,ACH-000371,REP300
RL952_ENDOMETRIUM,ACH-000965::P103::PR500A::REP300,P103,PR500A,ACH-000965,REP300
RMGI_OVARY,ACH-000719::P103::PR500A::REP300,P103,PR500A,ACH-000719,REP300
RMSYM_SOFT_TISSUE,ACH-002048::P123::PR500B::REP300,P123,PR500B,ACH-002048,REP300
RMUGS_OVARY,ACH-000701::P110::PR500A::REP300,P110,PR500A,ACH-000701,REP300
RO82W1_THYROID,ACH-001384::P124::PR500B::REP300,P124,PR500B,ACH-001384,REP300
RPMI7951_SKIN,ACH-000348::P948.2::PR500B::REP300,P948.2,PR500B,ACH-000348,REP300
RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000636::P950::PR500B::REP300,P950,PR500B,ACH-000636,REP300
RT112_URINARY_TRACT,ACH-000473::P112::PR500A::REP300,P112,PR500A,ACH-000473,REP300
RT4_URINARY_TRACT,ACH-000242::P113::PR500A::REP300,P113,PR500A,ACH-000242,REP300
RVH421_SKIN,ACH-000614::P114::PR500A::REP300,P114,PR500A,ACH-000614,REP300
SAOS2_BONE,ACH-000410::P945.2::PR500B::REP300,P945.2,PR500B,ACH-000410,REP300
SBC5_LUNG,ACH-000670::P102::PR500A::REP300,P102,PR500A,ACH-000670,REP300
SCABER_URINARY_TRACT,ACH-000839::P108::PR500A::REP300,P108,PR500A,ACH-000839,REP300
SCC25_UPPER_AERODIGESTIVE_TRACT,ACH-000188::P118::PR500A::REP300,P118,PR500A,ACH-000188,REP300
SCC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001642::P950::PR500B::REP300,P950,PR500B,ACH-001642,REP300
SCC9_UPPER_AERODIGESTIVE_TRACT,ACH-000181::P949.2::PR500B::REP300,P949.2,PR500B,ACH-000181,REP300
SCLC21H_LUNG,ACH-000659::P952::PR500B::REP300,P952,PR500B,ACH-000659,REP300
SCMCRM2_SOFT_TISSUE,ACH-001184::P121::PR500B::REP300,P121,PR500B,ACH-001184,REP300
SEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000782::P953::PR500B::REP300,P953,PR500B,ACH-000782,REP300
SF126_CENTRAL_NERVOUS_SYSTEM,ACH-000609::P105::PR500A::REP300,P105,PR500A,ACH-000609,REP300
SF295_CENTRAL_NERVOUS_SYSTEM,ACH-000376::P101::PR500A::REP300,P101,PR500A,ACH-000376,REP300
SF539_CENTRAL_NERVOUS_SYSTEM,ACH-000273::P105::PR500A::REP300,P105,PR500A,ACH-000273,REP300
SG231_BILIARY_TRACT,ACH-001857::P122::PR500B::REP300,P122,PR500B,ACH-001857,REP300
SHMAC5_PROSTATE,ACH-001649::P125::PR500B::REP300,P125,PR500B,ACH-001649,REP300
SHP77_LUNG,ACH-000790::P956::PR500B::REP300,P956,PR500B,ACH-000790,REP300
SH10TC_STOMACH,ACH-000764::P119::PR500A::REP300,P119,PR500A,ACH-000764,REP300
SH4_SKIN,ACH-000441::P111::PR500A::REP300,P111,PR500A,ACH-000441,REP300
SIMA_AUTONOMIC_GANGLIA,ACH-000099::P113::PR500A::REP300,P113,PR500A,ACH-000099,REP300
SIMA_AUTONOMIC_GANGLIA,ACH-000099::P946.2::PR500B::REP300,P946.2,PR500B,ACH-000099,REP300
SISO_CERVIX,ACH-001650::P124::PR500B::REP300,P124,PR500B,ACH-001650,REP300
SJSA1_BONE,ACH-000748::P102::PR500A::REP300,P102,PR500A,ACH-000748,REP300
SJSA1_BONE,ACH-000748::P944.3::PR500B::REP300,P944.3,PR500B,ACH-000748,REP300
SKES1_BONE,ACH-000087::P113::PR500A::REP300,P113,PR500A,ACH-000087,REP300
SKES1_BONE,ACH-000087::P946.2::PR500B::REP300,P946.2,PR500B,ACH-000087,REP300
SKGI_ENDOMETRIUM,ACH-001651::P124::PR500B::REP300,P124,PR500B,ACH-001651,REP300
SKGII_ENDOMETRIUM,ACH-001652::P123::PR500B::REP300,P123,PR500B,ACH-001652,REP300
SKGT2_STOMACH,ACH-001653::P126::PR500B::REP300,P126,PR500B,ACH-001653,REP300
SKGT4_OESOPHAGUS,ACH-001654::P123::PR500B::REP300,P123,PR500B,ACH-001654,REP300
SKHEP1_LIVER,ACH-000361::P108::PR500A::REP300,P108,PR500A,ACH-000361,REP300
SKLMS1_SOFT_TISSUE,ACH-000145::P122::PR500B::REP300,P122,PR500B,ACH-000145,REP300
SKLU1_LUNG,ACH-000309::P106::PR500A::REP300,P106,PR500A,ACH-000309,REP300
SKMEL2_SKIN,ACH-001190::P119::PR500A::REP300,P119,PR500A,ACH-001190,REP300
SKMEL24_SKIN,ACH-000822::P118::PR500A::REP300,P118,PR500A,ACH-000822,REP300
SKMEL28_SKIN,ACH-000615::P947::PR500B::REP300,P947,PR500B,ACH-000615,REP300
SKMEL3_SKIN,ACH-000423::P119::PR500A::REP300,P119,PR500A,ACH-000423,REP300
SKMEL30_SKIN,ACH-000810::P114::PR500A::REP300,P114,PR500A,ACH-000810,REP300
SKMEL5_SKIN,ACH-000730::P120::PR500A::REP300,P120,PR500A,ACH-000730,REP300
SKMES1_LUNG,ACH-000665::P119::PR500A::REP300,P119,PR500A,ACH-000665,REP300
SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000363::P954::PR500B::REP300,P954,PR500B,ACH-000363,REP300
SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000373::P951::PR500B::REP300,P951,PR500B,ACH-000373,REP300
SKN_ENDOMETRIUM,ACH-001655::P125::PR500B::REP300,P125,PR500B,ACH-001655,REP300
SKNAS_AUTONOMIC_GANGLIA,ACH-000260::P116::PR500A::REP300,P116,PR500A,ACH-000260,REP300
SKNAS_AUTONOMIC_GANGLIA,ACH-000260::P945.2::PR500B::REP300,P945.2,PR500B,ACH-000260,REP300
SKNBE2_AUTONOMIC_GANGLIA,ACH-000312::P106::PR500A::REP300,P106,PR500A,ACH-000312,REP300
SKNBE2_AUTONOMIC_GANGLIA,ACH-000312::P945.2::PR500B::REP300,P945.2,PR500B,ACH-000312,REP300
SKNDZ_AUTONOMIC_GANGLIA,ACH-000366::P946.2::PR500B::REP300,P946.2,PR500B,ACH-000366,REP300
SKNEP1_BONE,ACH-001192::P116::PR500A::REP300,P116,PR500A,ACH-001192,REP300
SKNFI_AUTONOMIC_GANGLIA,ACH-000341::P946.2::PR500B::REP300,P946.2,PR500B,ACH-000341,REP300
SKNMC_BONE,ACH-000039::P945.2::PR500B::REP300,P945.2,PR500B,ACH-000039,REP300
SKNO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001656::P954::PR500B::REP300,P954,PR500B,ACH-001656,REP300
SKOV3_OVARY,ACH-000811::P106::PR500A::REP300,P106,PR500A,ACH-000811,REP300
SKPNDW_BONE,ACH-001193::P944.3::PR500B::REP300,P944.3,PR500B,ACH-001193,REP300
SKUT1_SOFT_TISSUE,ACH-000939::P108::PR500A::REP300,P108,PR500A,ACH-000939,REP300
SMSCTR_SOFT_TISSUE,ACH-001196::P945.2::PR500B::REP300,P945.2,PR500B,ACH-001196,REP300
SNB75_CENTRAL_NERVOUS_SYSTEM,ACH-000504::P110::PR500A::REP300,P110,PR500A,ACH-000504,REP300
SNGM_ENDOMETRIUM,ACH-000974::P110::PR500A::REP300,P110,PR500A,ACH-000974,REP300
SNUC2A_LARGE_INTESTINE,ACH-000967::P107::PR500A::REP300,P107,PR500A,ACH-000967,REP300
SNUC4_LARGE_INTESTINE,ACH-000959::P114::PR500A::REP300,P114,PR500A,ACH-000959,REP300
SNU1_STOMACH,ACH-000932::P950::PR500B::REP300,P950,PR500B,ACH-000932,REP300
SNU1041_UPPER_AERODIGESTIVE_TRACT,ACH-000618::P118::PR500A::REP300,P118,PR500A,ACH-000618,REP300
SNU1066_UPPER_AERODIGESTIVE_TRACT,ACH-000682::P105::PR500A::REP300,P105,PR500A,ACH-000682,REP300
SNU1076_UPPER_AERODIGESTIVE_TRACT,ACH-000549::P102::PR500A::REP300,P102,PR500A,ACH-000549,REP300
SNU1077_ENDOMETRIUM,ACH-000302::P102::PR500A::REP300,P102,PR500A,ACH-000302,REP300
SNU1079_BILIARY_TRACT,ACH-000209::P119::PR500A::REP300,P119,PR500A,ACH-000209,REP300
SNU1105_CENTRAL_NERVOUS_SYSTEM,ACH-000368::P116::PR500A::REP300,P116,PR500A,ACH-000368,REP300
SNU119_OVARY,ACH-000635::P956::PR500B::REP300,P956,PR500B,ACH-000635,REP300
SNU1196_BILIARY_TRACT,ACH-000461::P113::PR500A::REP300,P113,PR500A,ACH-000461,REP300
SNU1214_UPPER_AERODIGESTIVE_TRACT,ACH-000715::P120::PR500A::REP300,P120,PR500A,ACH-000715,REP300
SNU1544_LARGE_INTESTINE,ACH-001786::P126::PR500B::REP300,P126,PR500B,ACH-001786,REP300
SNU182_LIVER,ACH-000483::P947::PR500B::REP300,P947,PR500B,ACH-000483,REP300
SNU201_CENTRAL_NERVOUS_SYSTEM,ACH-000623::P947::PR500B::REP300,P947,PR500B,ACH-000623,REP300
SNU213_PANCREAS,ACH-000266::P105::PR500A::REP300,P105,PR500A,ACH-000266,REP300
SNU216_STOMACH,ACH-000466::P947::PR500B::REP300,P947,PR500B,ACH-000466,REP300
SNU2372_BREAST,ACH-001662::P126::PR500B::REP300,P126,PR500B,ACH-001662,REP300
SNU245_BILIARY_TRACT,ACH-000268::P106::PR500A::REP300,P106,PR500A,ACH-000268,REP300
SNU308_BILIARY_TRACT,ACH-000141::P118::PR500A::REP300,P118,PR500A,ACH-000141,REP300
SNU398_LIVER,ACH-000221::P109::PR500A::REP300,P109,PR500A,ACH-000221,REP300
SNU407_LARGE_INTESTINE,ACH-000955::P108::PR500A::REP300,P108,PR500A,ACH-000955,REP300
SNU410_PANCREAS,ACH-000517::P116::PR500A::REP300,P116,PR500A,ACH-000517,REP300
SNU423_LIVER,ACH-000493::P115::PR500A::REP300,P115,PR500A,ACH-000493,REP300
SNU449_LIVER,ACH-000420::P113::PR500A::REP300,P113,PR500A,ACH-000420,REP300
SNU46_UPPER_AERODIGESTIVE_TRACT,ACH-000500::P120::PR500A::REP300,P120,PR500A,ACH-000500,REP300
SNU466_CENTRAL_NERVOUS_SYSTEM,ACH-000289::P116::PR500A::REP300,P116,PR500A,ACH-000289,REP300
SNU478_BILIARY_TRACT,ACH-000377::P956::PR500B::REP300,P956,PR500B,ACH-000377,REP300
SNU489_CENTRAL_NERVOUS_SYSTEM,ACH-000543::P946.2::PR500B::REP300,P946.2,PR500B,ACH-000543,REP300
SNU601_STOMACH,ACH-000736::P111::PR500A::REP300,P111,PR500A,ACH-000736,REP300
SNU61_LARGE_INTESTINE,ACH-000532::P103::PR500A::REP300,P103,PR500A,ACH-000532,REP300
SNU638_STOMACH,ACH-001664::P121::PR500B::REP300,P121,PR500B,ACH-001664,REP300
SNU668_STOMACH,ACH-000344::P112::PR500A::REP300,P112,PR500A,ACH-000344,REP300
SNU685_ENDOMETRIUM,ACH-000407::P103::PR500A::REP300,P103,PR500A,ACH-000407,REP300
SNU719_STOMACH,ACH-000898::P120::PR500A::REP300,P120,PR500A,ACH-000898,REP300
SNU761_LIVER,ACH-000537::P107::PR500A::REP300,P107,PR500A,ACH-000537,REP300
