screen,dose,repurposing_target,MOA,IDs,Drug.Name,Synonyms
REP.PRIMARY,2.5,,,BRD:BRD-K75360161-001-18-0,PROTIONAMIDE,PROTIONAMIDE
REP.PRIMARY,2.5,SCN10A,SODIUM CHANNEL BLOCKER,BRD:BRD-K75466013-001-14-4,BENZOCAINE,BENZOCAINE
REP.PRIMARY,2.5,GABBR1,GABA RECEPTOR MODULATOR,BRD:BRD-K75478907-001-02-3,GS-39783,GS-39783
REP.PRIMARY,2.5,CASR,CALCIUM RECEPTOR ANTAGONIST,BRD:BRD-K75506300-001-01-6,NPS-2143,NPS-2143
REP.PRIMARY,2.5,"PDE4A, PDE4B, PDE4C, PDE4D, PDE5A",PHOSPHODIESTERASE INHIBITOR,BRD:BRD-K75516118-001-03-3,ROLIPRAM-R(-),"(R)-(-)-ROLIPRAM, ROLIPRAM-R(-)"
REP.PRIMARY,2.5,"ATP6V1A, FDPS, PTPN4, PTPRE, PTPRS",BONE RESORPTION INHIBITOR,BRD:BRD-K75527158-360-04-9,ALENDRONATE,ALENDRONATE
REP.PRIMARY,2.5,,,BRD:BRD-K75608666-001-08-3,HYDROXYTOLUIC-ACID,HYDROXYTOLUIC-ACID
REP.PRIMARY,2.5,"ADRA2A, DRD2, HTR3A","ADRENERGIC RECEPTOR AGONIST, DOPAMINE RECEPTOR AGONIST",BRD:BRD-K75615183-300-03-9,TALIPEXOLE,TALIPEXOLE
REP.PRIMARY,2.5,"CHRM1, DRD2, HTR3A, HTR3B, HTR4","DOPAMINE RECEPTOR ANTAGONIST, SEROTONIN RECEPTOR ANTAGONIST",BRD:BRD-K75641298-003-25-0,METOCLOPRAMIDE,METOCLOPRAMIDE
REP.PRIMARY,2.5,,PURINE ANTAGONIST,BRD:BRD-K75649340-001-13-1,TIOGUANINE,TIOGUANINE
REP.PRIMARY,2.5,"HTR1A, HTR1B, HTR1D, HTR1E, HTR1F",SEROTONIN RECEPTOR AGONIST,BRD:BRD-K75699339-057-08-1,RIZATRIPTAN,RIZATRIPTAN
REP.PRIMARY,2.5,"HTR1A, HTR1D, HTR1E, HTR2A, HTR2B, HTR2C, HTR6",SEROTONIN RECEPTOR AGONIST,BRD:BRD-K75844781-003-08-0,MCPP,MCPP
REP.PRIMARY,2.5,,ANTISEPTIC,BRD:BRD-K75855670-001-14-2,IODOQUINOL,IODOQUINOL
REP.PRIMARY,2.5,,RADIOPAQUE MEDIUM,BRD:BRD-K75868704-001-05-3,IOPAMIDOL,IOPAMIDOL
REP.PRIMARY,2.5,KDR,"PDGFR TYROSINE KINASE RECEPTOR INHIBITOR, VEGFR INHIBITOR",BRD:BRD-K75911534-001-01-6,SU014813,SU014813
REP.PRIMARY,2.5,,,BRD:BRD-K75923785-003-02-1,SCOPINE,SCOPINE
REP.PRIMARY,2.5,,HCV INHIBITOR,BRD:BRD-K75956464-237-01-5,VCH-916,VCH-916
REP.PRIMARY,2.5,"HTR1A, HTR2A, HTR2C",SEROTONIN RECEPTOR ANTAGONIST,BRD:BRD-K75958195-037-09-4,PIZOTIFEN,PIZOTIFEN
REP.PRIMARY,2.5,HMGCR,HMGCR INHIBITOR,BRD:BRD-K75958547-238-01-0,PITAVASTATIN,PITAVASTATIN
REP.PRIMARY,2.5,"CES1, NEU1, NEU2",NEURAMINIDASE INHIBITOR,BRD:BRD-K76011241-001-01-8,OSELTAMIVIR-PHOSPHATE,OSELTAMIVIR-PHOSPHATE
REP.PRIMARY,2.5,"ADRA2A, ADRA2B, ADRA2C, CALY, DRD1, DRD2, DRD3, DRD4, DRD5, HTR1A, HTR1B, HTR1D, HTR2A, HTR2B, HTR2C, HTR5A",DOPAMINE RECEPTOR AGONIST,BRD:BRD-K76022557-003-02-7,R(-)-APOMORPHINE,"(R)-(-)-APOMORPHINE, R(-)-APOMORPHINE"
REP.PRIMARY,2.5,"ALDH2, DLG4, GAMT, RNASE1",HSP INHIBITOR,BRD:BRD-K76037122-001-02-5,GUANIDINE,GUANIDINE
REP.PRIMARY,2.5,FLT3,FLT3 INHIBITOR,BRD:BRD-K76064317-001-07-3,TYRPHOSTIN-AG-1296,TYRPHOSTIN-AG-1296
REP.PRIMARY,2.5,KDM4E,HISTONE LYSINE DEMETHYLASE INHIBITOR,BRD:BRD-K76180386-001-01-6,JIB04,JIB04
REP.PRIMARY,2.5,AGTR1,ANGIOTENSIN RECEPTOR ANTAGONIST,BRD:BRD-K76205745-237-16-5,LOSARTAN,LOSARTAN
REP.PRIMARY,2.5,"TLR7, TLR8",TOLL-LIKE RECEPTOR AGONIST,BRD:BRD-K76210423-001-01-6,RESIQUIMOD,RESIQUIMOD
REP.PRIMARY,2.5,"EGFR, ERBB2, FLT3, KDR","EGFR INHIBITOR, VEGFR INHIBITOR",BRD:BRD-K76239644-001-01-8,BMS-690514,BMS-690514
REP.PRIMARY,2.5,SCN1A,LOCAL ANESTHETIC,BRD:BRD-K76304753-003-20-3,PHENAZOPYRIDINE,PHENAZOPYRIDINE
REP.PRIMARY,2.5,SCN1A,LOCAL ANESTHETIC,BRD:BRD-K76304753-003-21-1,PHENAZOPYRIDINE,PHENAZOPYRIDINE
REP.PRIMARY,2.5,,,BRD:BRD-K76381435-001-08-6,NITROMIDE,NITROMIDE
REP.PRIMARY,2.5,"PKIA, PRKACA",AKT INHIBITOR,BRD:BRD-K76406695-001-02-9,CCT128930,CCT128930
REP.PRIMARY,2.5,,CYTOCHROME P450 INHIBITOR,BRD:BRD-K76452401-001-03-6,PIPERONYL-BUTOXIDE,PIPERONYL-BUTOXIDE
REP.PRIMARY,2.5,,BACTERIAL DNA GYRASE INHIBITOR,BRD:BRD-K76534306-001-22-7,ENROFLOXACIN,ENROFLOXACIN
REP.PRIMARY,2.5,ESR2,ESTROGEN RECEPTOR ANTAGONIST,BRD:BRD-K76568384-001-02-2,PHTPP,PHTPP
REP.PRIMARY,2.5,"GRIN1, GRIN2A, GRIN2B, GRIN2C",GLUTAMATE RECEPTOR ANTAGONIST,BRD:BRD-K76592088-001-02-1,3-CARBOXY-4-HYDROXYPHENYLGLYCINE-(R),3-CARBOXY-4-HYDROXYPHENYLGLYCINE-(R)
REP.PRIMARY,2.5,,,BRD:BRD-K76600340-045-04-9,NICOTINYL-ALCOHOL-TARTRATE,NICOTINYL-ALCOHOL-TARTRATE
REP.PRIMARY,2.5,,ANXIOLYTIC,BRD:BRD-K76606751-001-01-7,MEBICAR,MEBICAR
REP.PRIMARY,2.5,CHRFAM7A,ACETYLCHOLINE RECEPTOR ANTAGONIST,BRD:BRD-K76609936-001-08-4,IMIDACLOPRID,IMIDACLOPRID
REP.PRIMARY,2.5,"PKIA, PRKACA, ROCK1, ROCK2",RHO ASSOCIATED KINASE INHIBITOR,BRD:BRD-K76617868-003-11-9,FASUDIL,FASUDIL
REP.PRIMARY,2.5,,"DNA DIRECTED DNA POLYMERASE INHIBITOR, DNA SYNTHESIS INHIBITOR",BRD:BRD-K76634210-001-14-7,IDOXURIDINE,IDOXURIDINE
REP.PRIMARY,2.5,RPL3,PROTEIN SYNTHESIS INHIBITOR,BRD:BRD-K76674262-001-03-3,HOMOHARRINGTONINE,HOMOHARRINGTONINE
REP.PRIMARY,2.5,"DRD2, DRD3, DRD4",DOPAMINE RECEPTOR ANTAGONIST,BRD:BRD-K76677554-003-02-1,AJ76-(+),AJ76-(+)
REP.PRIMARY,2.5,BIRC5,SURVIVIN INHIBITOR,BRD:BRD-K76703230-004-03-3,YM-155,YM-155
REP.PRIMARY,2.5,BIRC5,SURVIVIN INHIBITOR,BRD:BRD-K76703230-004-04-1,YM-155,YM-155
REP.PRIMARY,2.5,"LTF, PLA2G2E, PTGS1, PTGS2",CYCLOOXYGENASE INHIBITOR,BRD:BRD-K76775527-001-30-2,NIMESULIDE,NIMESULIDE
REP.PRIMARY,2.5,"GSK3A, GSK3B, RPS6KB1",GLYCOGEN SYNTHASE KINASE INHIBITOR,BRD:BRD-K76805682-001-15-9,SB-415286,SB-415286
REP.PRIMARY,2.5,ADRA1A,ADRENERGIC RECEPTOR ANTAGONIST,BRD:BRD-K76810206-001-07-3,NICERGOLINE,NICERGOLINE
REP.PRIMARY,2.5,ADRA1A,ADRENERGIC RECEPTOR ANTAGONIST,BRD:BRD-K76810206-001-08-1,NICERGOLINE,NICERGOLINE
REP.PRIMARY,2.5,"ARG2, ASL, ASS1, AZIN2, GPRC6A, NOS2, NOS3, SLC7A1, SLC7A3, SLC7A4",NITRIC OXIDE PRECURSOR,BRD:BRD-K76811153-003-01-3,L-ARGININE,L-ARGININE
REP.PRIMARY,2.5,PTGS1,"CYCLOOXYGENASE INHIBITOR, OPIOID RECEPTOR AGONIST",BRD:BRD-K76812510-236-14-8,METAMIZOLE,METAMIZOLE
REP.PRIMARY,2.5,"ADRA1A, ADRA1D",ADRENERGIC RECEPTOR ANTAGONIST,BRD:BRD-K76840893-003-02-5,RS-17053,RS-17053
REP.PRIMARY,2.5,"RARA, RARB, RARG, RXRB",RETINOID RECEPTOR AGONIST,BRD:BRD-K76841105-001-04-7,TAZAROTENE,TAZAROTENE
REP.PRIMARY,2.5,,,BRD:BRD-K76845197-001-05-4,SULFANITRAN,SULFANITRAN
REP.PRIMARY,2.5,"GABRA1, GABRA2, GABRA3, GABRA4, GABRA5, GABRA6, GABRB1, GABRB2, GABRB3, GABRD, GABRE, GABRG1, GABRG2, GABRG3, GABRP, GABRQ, GABRR1, GABRR2, GABRR3, TSPO",GABA BENZODIAZEPINE SITE RECEPTOR AGONIST,BRD:BRD-K76890464-001-02-3,TRIAZOLAM,TRIAZOLAM
REP.PRIMARY,2.5,ERBB2,"EGFR INHIBITOR, PROTEIN TYROSINE KINASE INHIBITOR",BRD:BRD-K76908866-001-07-6,CP-724714,CP-724714
REP.PRIMARY,2.5,"ADRA1A, ADRA1B, ADRA1D, ADRA2B, ADRA2C",ADRENERGIC RECEPTOR ANTAGONIST,BRD:BRD-K76953762-001-08-5,INDORAMIN,INDORAMIN
REP.PRIMARY,2.01,IDO1,CYCLOOXYGENASE INHIBITOR,BRD:BRD-K76973696-001-12-6,TRYPTANTHRIN,TRYPTANTHRIN
REP.PRIMARY,2.5,MTOR,MTOR INHIBITOR,BRD:BRD-K77008974-001-03-2,WYE-354,WYE-354
REP.PRIMARY,2.5,,HEDGEHOG PATHWAY MODULATOR,BRD:BRD-K77012840-300-01-6,AY-9944,AY-9944
REP.PRIMARY,2.5,P2RY12,PURINERGIC RECEPTOR ANTAGONIST,BRD:BRD-K77060810-001-01-5,AZD1283,AZD1283
REP.PRIMARY,2.5,,,BRD:BRD-K77115421-001-02-6,PHTHALYLSULFACETAMIDE,PHTHALYLSULFACETAMIDE
REP.PRIMARY,2.5,HRH3,HISTAMINE RECEPTOR MODULATOR,BRD:BRD-K77171813-034-01-8,PROXYFAN,PROXYFAN
REP.PRIMARY,2.5,"GABBR1, GABBR2, GABRA1, GABRA2, GABRA3, GABRA5, GABRB2, GABRG2, GATM, KCTD12, KCTD16, KCTD8, SLC6A1",BENZODIAZEPINE RECEPTOR AGONIST,BRD:BRD-K77245796-003-01-6,GAMMA-AMINOBUTYRIC-ACID,GAMMA-AMINOBUTYRIC-ACID
REP.PRIMARY,2.5,,,BRD:BRD-K77251551-304-02-9,SODIUM-PICOSULFATE,SODIUM-PICOSULFATE
REP.PRIMARY,2.5,,LAXATIVE,BRD:BRD-K77258318-001-04-6,LACTULOSE,LACTULOSE
REP.PRIMARY,2.5,"ACHE, BCHE, CHRNA2, PCYT1A, PCYT1B, PHOSPHO1, PLD1, PLD2",ACETYLCHOLINE PRECURSOR,BRD:BRD-K77300776-001-02-5,CHOLINE,CHOLINE
REP.PRIMARY,2.5,"CA1, CA12, CA14, CA2, CA4, CA6, CA9, SELP","BETA AMYLOID PROTEIN NEUROTOXICITY INHIBITOR, PPAR RECEPTOR AGONIST",BRD:BRD-K77345217-001-05-0,GALLIC-ACID,GALLIC-ACID
REP.PRIMARY,2.5,DPP4,DIPEPTIDYL PEPTIDASE INHIBITOR,BRD:BRD-K77396579-300-01-0,NVP-DPP728,NVP-DPP728
REP.PRIMARY,2.5,,DNA POLYMERASE INHIBITOR,BRD:BRD-K77484724-001-02-0,ADEFOVIR,ADEFOVIR
REP.PRIMARY,2.5,,ACETYLCHOLINE RECEPTOR ANTAGONIST,BRD:BRD-K77552740-004-01-0,TIQUIZIUM,TIQUIZIUM
REP.PRIMARY,2.5,"NR3C1, SERPINA6",GLUCOCORTICOID RECEPTOR AGONIST,BRD:BRD-K77554836-001-11-6,TRIAMCINOLONE,TRIAMCINOLONE
REP.PRIMARY,2.5,"NR3C1, SERPINA6",GLUCOCORTICOID RECEPTOR AGONIST,BRD:BRD-K77554836-001-14-0,TRIAMCINOLONE,TRIAMCINOLONE
REP.PRIMARY,2.5,XDH,XANTHINE OXIDASE INHIBITOR,BRD:BRD-K77561571-001-01-1,TOPIROXOSTAT,TOPIROXOSTAT
REP.PRIMARY,2.5,ADRA2A,ADRENERGIC RECEPTOR AGONIST,BRD:BRD-K77597856-003-02-5,DETOMIDINE,DETOMIDINE
REP.PRIMARY,2.5,"EGFR, EPHA1, EPHA10, EPHA2, EPHA3, EPHA4, EPHA5, EPHA6, EPHA7, EPHA8, EPHB1, EPHB2, EPHB3, EPHB4, EPHB6, ERBB2, ERBB3, ERBB4, FLT1, FLT4, KDR, PTK6, RET, SRC, TEK, VEGFA","EGFR INHIBITOR, RET TYROSINE KINASE INHIBITOR, VEGFR INHIBITOR",BRD:BRD-K77625799-001-07-7,VANDETANIB,VANDETANIB
REP.PRIMARY,2.5,"ICAM1, SELE",ICAM1 EXPRESSION INHIBITOR,BRD:BRD-K77627880-001-04-0,A205804,A205804
REP.PRIMARY,2.5,,HSP INDUCER,BRD:BRD-K77634909-001-03-5,AEG3482,AEG3482
REP.PRIMARY,2.5,"HDAC2, PIK3R1",PI3K INHIBITOR,BRD:BRD-K77638923-001-02-0,CUDC-907,CUDC-907
REP.PRIMARY,2.5,"ADRA1A, ADRA2A",ADRENERGIC RECEPTOR AGONIST,BRD:BRD-K77641333-003-27-1,NAPHAZOLINE,NAPHAZOLINE
REP.PRIMARY,2.5,"HTR2B, HTR2C",SEROTONIN RECEPTOR ANTAGONIST,BRD:BRD-K77677632-003-02-6,SB-200646,SB-200646
REP.PRIMARY,2.5,"KCNN1, KCNN3",PKC INHIBITOR,BRD:BRD-K77685957-300-09-1,DEQUALINIUM,DEQUALINIUM
REP.PRIMARY,2.5,,ANGIOGENESIS INHIBITOR,BRD:BRD-K77695569-001-30-0,TIABENDAZOLE,TIABENDAZOLE
REP.PRIMARY,2.5,"ADRA2A, ADRA2B, ADRA2C",IMIDAZOLINE RECEPTOR AGONIST,BRD:BRD-K77771411-003-10-7,MOXONIDINE,MOXONIDINE
REP.PRIMARY,2.5,EZH2,HISTONE LYSINE METHYLTRANSFERASE INHIBITOR,BRD:BRD-K77791657-001-01-1,3-DEAZANEPLANOCIN-A,3-DEAZANEPLANOCIN-A
REP.PRIMARY,2.5,EZH2,HISTONE LYSINE METHYLTRANSFERASE INHIBITOR,BRD:BRD-K77791657-003-01-7,3-DEAZANEPLANOCIN-A,3-DEAZANEPLANOCIN-A
REP.PRIMARY,2.5,"PKIA, PRKACA, ROCK1",RHO ASSOCIATED KINASE INHIBITOR,BRD:BRD-K77793136-003-03-0,HYDROXYFASUDIL,HYDROXYFASUDIL
REP.PRIMARY,2.5,HRH1,HISTAMINE RECEPTOR ANTAGONIST,BRD:BRD-K77821588-364-01-2,AZATADINE,AZATADINE
REP.PRIMARY,2.5,"ARF1, CYTH2",PROTEIN SYNTHESIS INHIBITOR,BRD:BRD-K77841042-001-14-1,BREFELDIN-A,BREFELDIN-A
REP.PRIMARY,2.5,"CA1, CA12, CA2, CA9",CARBONIC ANHYDRASE INHIBITOR,BRD:BRD-K77867004-001-02-7,U-104,U-104
REP.PRIMARY,2.5,"HDAC1, HDAC2, HDAC3, HDAC9",HDAC INHIBITOR,BRD:BRD-K77908580-001-09-6,ENTINOSTAT,ENTINOSTAT
REP.PRIMARY,2.5,"HTR1A, HTR1D, HTR2A, HTR2B, HTR2C, HTR3A, HTR3B, HTR6, SLC6A4",SEROTONIN RECEPTOR AGONIST,BRD:BRD-K77925998-050-14-3,QUIPAZINE,QUIPAZINE
REP.PRIMARY,2.5,MET,MET INHIBITOR,BRD:BRD-K77943374-001-02-8,NVP-BVU972,NVP-BVU972
REP.PRIMARY,2.5,"CACNG1, DRD2, HRH1, HTR1A, HTR1D, HTR1E, HTR2A",DOPAMINE RECEPTOR ANTAGONIST,BRD:BRD-K77947974-001-16-3,FLUSPIRILENE,FLUSPIRILENE
REP.PRIMARY,2.5,PARP2,PARP INHIBITOR,BRD:BRD-K77950083-001-03-3,UPF-1069,UPF-1069
REP.PRIMARY,2.5,"TUBA1A, TUBB, TUBB4B",TUBULIN POLYMERIZATION INHIBITOR,BRD:BRD-K77987382-001-13-2,MEBENDAZOLE,MEBENDAZOLE
REP.PRIMARY,2.5,"CA2, GPR35, SLC12A1, SLC12A2",DIURETIC,BRD:BRD-K78010432-001-21-5,FUROSEMIDE,FUROSEMIDE
REP.PRIMARY,2.5,GSK3B,GLYCOGEN SYNTHASE KINASE INHIBITOR,BRD:BRD-K78055238-001-01-8,LY2090314,LY2090314
REP.PRIMARY,2.5,SIGMAR1,SIGMA RECEPTOR LIGAND,BRD:BRD-K78061844-050-01-9,4-PPBP,4-PPBP
REP.PRIMARY,2.5,"LCK, MAPK14, TGFBR1",ALK TYROSINE KINASE RECEPTOR INHIBITOR,BRD:BRD-K78086729-001-02-7,GW-788388,GW-788388
REP.PRIMARY,2.5,,DOPAMINE RECEPTOR ANTAGONIST,BRD:BRD-K78096648-001-05-7,OXIPEROMIDE,OXIPEROMIDE
REP.PRIMARY,2.5,TOP2A,TOPOISOMERASE INHIBITOR,BRD:BRD-K78113049-001-16-2,ENOXACIN,ENOXACIN
REP.PRIMARY,2.5,TGFBR1,TGF BETA RECEPTOR INHIBITOR,BRD:BRD-K78118466-001-03-3,LY2157299,LY2157299
REP.PRIMARY,2.5,"CATSPER1, CATSPER2, CATSPER3, CATSPER4",T-TYPE CALCIUM CHANNEL BLOCKER,BRD:BRD-K78122587-300-02-7,NNC-55-0396,NNC-55-0396
REP.PRIMARY,2.5,"AOX1, BGLAP, F10, F2, F7, F9, GGCX, NQO1, NQO2, PROC, PROS1, PROZ, VKORC1, VKORC1L1","MITOCHONDRIAL DNA POLYMERASE INHIBITOR, PHOSPHATASE INHIBITOR",BRD:BRD-K78126613-001-28-5,MENADIONE,MENADIONE
REP.PRIMARY,2.5,"AKT1, PKIA, PRKACA",AKT INHIBITOR,BRD:BRD-K78177893-001-02-4,A-674563,A-674563
REP.PRIMARY,2.5,,CALCIUM CHANNEL BLOCKER,BRD:BRD-K78294846-001-12-4,OSTHOL,OSTHOL
REP.PRIMARY,2.5,,,BRD:BRD-K78299798-001-02-2,MEPIROXOL,MEPIROXOL
REP.PRIMARY,2.5,TNF,TUMOR NECROSIS FACTOR RELEASE INHIBITOR,BRD:BRD-K78303961-001-02-3,GLYCITEIN,GLYCITEIN
REP.PRIMARY,2.5,CYP3A4,CYTOCHROME P450 INHIBITOR,BRD:BRD-K78318619-001-02-7,PF-4981517,PF-4981517
REP.PRIMARY,2.5,,,BRD:BRD-K78342372-001-02-4,HEMATOXYLIN,HEMATOXYLIN
REP.PRIMARY,2.5,"ALK, MET",ALK TYROSINE KINASE RECEPTOR INHIBITOR,BRD:BRD-K78431006-001-10-2,CRIZOTINIB,CRIZOTINIB
REP.PRIMARY,2.5,PORCN,PORCUPINE INHIBITOR,BRD:BRD-K78455053-001-01-2,WNT-C59,WNT-C59
REP.PRIMARY,2.5,AGTR1,ANGIOTENSIN RECEPTOR ANTAGONIST,BRD:BRD-K78485176-001-07-8,OLMESARTAN-MEDOXOMIL,OLMESARTAN-MEDOXOMIL
REP.PRIMARY,2.5,,,BRD:BRD-K78496197-001-03-9,SCS,SCS
REP.PRIMARY,2.5,GCK,GLUCOKINASE INHIBITOR,BRD:BRD-K78513633-001-15-7,LONIDAMINE,LONIDAMINE
REP.PRIMARY,2.5,TUBB,TUBULIN POLYMERIZATION INHIBITOR,BRD:BRD-K78567475-001-01-4,DOLASTATIN-10,DOLASTATIN-10
REP.PRIMARY,2.5,,ARF INHIBITOR,BRD:BRD-K78633253-001-10-3,EXO-1,EXO-1
REP.PRIMARY,2.5,CNR1,CANNABINOID RECEPTOR ANTAGONIST,BRD:BRD-K78637815-001-02-2,LY320135,LY320135
REP.PRIMARY,2.5,DRD2,DOPAMINE RECEPTOR ANTAGONIST,BRD:BRD-K78643075-001-11-6,BROMPERIDOL,BROMPERIDOL
REP.PRIMARY,2.5,,PROTEASOME INHIBITOR,BRD:BRD-K78659596-001-03-9,IXAZOMIB,IXAZOMIB
REP.PRIMARY,2.5,ADRB2,ADRENERGIC RECEPTOR AGONIST,BRD:BRD-K78666826-003-01-6,PROCATEROL,PROCATEROL
REP.PRIMARY,2.5,"AHR, DHODH, PTK2B","DIHYDROOROTATE DEHYDROGENASE INHIBITOR, PDGFR TYROSINE KINASE RECEPTOR INHIBITOR",BRD:BRD-K78692225-001-24-5,LEFLUNOMIDE,LEFLUNOMIDE
REP.PRIMARY,2.5,,CCR ANTAGONIST,BRD:BRD-K78720403-001-01-6,SB-328437,SB-328437
REP.PRIMARY,2.5,,CALCIUM CHANNEL BLOCKER,BRD:BRD-K78781788-003-01-9,BARNIDIPINE,BARNIDIPINE
REP.PRIMARY,2.5,CCKBR,CCK RECEPTOR AGONIST,BRD:BRD-K78789465-001-01-6,PENTAGASTRIN,PENTAGASTRIN
REP.PRIMARY,2.5,CCKBR,CCK RECEPTOR AGONIST,BRD:BRD-K78789465-001-02-4,PENTAGASTRIN,PENTAGASTRIN
REP.PRIMARY,2.5,BRAF,RAF INHIBITOR,BRD:BRD-K78809024-001-05-7,SB-590885,SB-590885
REP.PRIMARY,2.5,,CYCLOOXYGENASE INHIBITOR,BRD:BRD-K78815826-001-14-6,SUXIBUZONE,SUXIBUZONE
REP.PRIMARY,2.5,,SIGMA RECEPTOR LIGAND,BRD:BRD-K78844995-001-02-6,N-[2-(PIPERIDINYLAMINO)ETHYL]-4-IODOBENZAMIDE,N-[2-(PIPERIDINYLAMINO)ETHYL]-4-IODOBENZAMIDE
REP.PRIMARY,2.5,HTR6,SEROTONIN RECEPTOR ANTAGONIST,BRD:BRD-K78941306-001-02-4,SB-742457,SB-742457
REP.PRIMARY,2.5,"CACNA1C, CACNA1S",CALCIUM CHANNEL ACTIVATOR,BRD:BRD-K78959463-001-13-2,FPL-64176,FPL-64176
REP.PRIMARY,2.5,,DNA INHIBITOR,BRD:BRD-K78960041-001-03-2,OXALIPLATIN,OXALIPLATIN
REP.PRIMARY,2.5,,DNA INHIBITOR,BRD:BRD-K78960041-001-05-7,OXALIPLATIN,OXALIPLATIN
REP.PRIMARY,2.5,,BACTERIAL DNA INHIBITOR,BRD:BRD-K79092138-001-11-0,NITROFURAZONE,NITROFURAZONE
REP.PRIMARY,2.5,,ANTIMETABOLITE,BRD:BRD-K79095980-001-09-6,BROXURIDINE,BROXURIDINE
REP.PRIMARY,2.5,HTR6,SEROTONIN RECEPTOR ANTAGONIST,BRD:BRD-K79102359-003-01-6,IDALOPIRDINE,IDALOPIRDINE
REP.PRIMARY,2.5,"SCN10A, SCN5A",SODIUM CHANNEL BLOCKER,BRD:BRD-K79116891-003-15-1,PROXYMETACAINE,PROXYMETACAINE
REP.PRIMARY,2.5,,RADIOPAQUE MEDIUM,BRD:BRD-K79124250-001-08-9,IOXAGLIC-ACID,IOXAGLIC-ACID
REP.PRIMARY,2.5,"TUBA1A, TUBB, TUBB4B",TUBULIN POLYMERIZATION INHIBITOR,BRD:BRD-K79131256-001-17-9,ALBENDAZOLE,ALBENDAZOLE
REP.PRIMARY,2.5,,DNA INHIBITOR,BRD:BRD-K79132813-001-09-0,PIBENZIMOL,PIBENZIMOL
REP.PRIMARY,2.5,,BACTERIAL DNA INHIBITOR,BRD:BRD-K79145628-001-05-5,NIMORAZOLE,NIMORAZOLE
REP.PRIMARY,2.5,,NOREPINEPHRINE REPUTAKE INHIBITOR,BRD:BRD-K79145749-003-02-2,DIBENZEPINE,DIBENZEPINE
REP.PRIMARY,2.5,"CDK1, CDK2, CDK7, GSK3B, IKBKB",FOCAL ADHESION KINASE INHIBITOR,BRD:BRD-K79239947-001-06-8,PF-573228,PF-573228
REP.PRIMARY,2.5,"DNMT1, DNMT3A",DNA METHYLTRANSFERASE INHIBITOR,BRD:BRD-K79254416-001-22-6,DECITABINE,DECITABINE
REP.PRIMARY,2.5,EPHB4,EPHRIN INHIBITOR,BRD:BRD-K79259477-001-04-9,NVP-BHG712,NVP-BHG712
REP.PRIMARY,2.5,APEX1,DNA REPAIR ENZYME INHIBITOR,BRD:BRD-K79277568-003-04-7,METHOXYAMINE,METHOXYAMINE
REP.PRIMARY,2.5,,,BRD:BRD-K79315489-001-07-8,ERYTHRITOL,ERYTHRITOL
REP.PRIMARY,2.5,"AKT1, GSK3B, PRKCA, PRKCB, PRKCD, PRKCG",PKC INHIBITOR,BRD:BRD-K79404599-001-09-3,ENZASTAURIN,ENZASTAURIN
REP.PRIMARY,2.5,DRD2,DOPAMINE RECEPTOR ANTAGONIST,BRD:BRD-K79425933-001-09-3,BENPERIDOL,BENPERIDOL
REP.PRIMARY,2.5,PPARG,METHYLTRANSFERASE INHIBITOR,BRD:BRD-K79437791-001-05-7,ACETYL-FARNESYL-CYSTEINE,ACETYL-FARNESYL-CYSTEINE
REP.PRIMARY,2.5,"HRH1, SULT1E1",HISTAMINE RECEPTOR MODULATOR,BRD:BRD-K79501723-001-04-6,CYCLIZINE,CYCLIZINE
REP.PRIMARY,2.5,RAD51,,BRD:BRD-K79555887-001-01-0,RI-1,RI-1
REP.PRIMARY,2.5,MDM2,MDM INHIBITOR,BRD:BRD-K79584249-001-01-3,CGM097,CGM097
REP.PRIMARY,2.5,HRH3,HISTAMINE RECEPTOR ANTAGONIST,BRD:BRD-K79595931-312-01-3,BAVISANT,BAVISANT
REP.PRIMARY,2.5,"ACACB, PRKAB1",INSULIN SENSITIZER,BRD:BRD-K79602928-003-19-9,METFORMIN,METFORMIN
REP.PRIMARY,2.5,"PARP1, PNP",NEUROTROPHIC AGENT,BRD:BRD-K79612754-001-19-1,INOSINE,INOSINE
REP.PRIMARY,2.5,"PARP1, PNP",NEUROTROPHIC AGENT,BRD:BRD-K79612754-001-21-7,INOSINE,INOSINE
REP.PRIMARY,2.5,,,BRD:BRD-K79633074-001-01-8,XILOBAM,XILOBAM
REP.PRIMARY,2.5,DRD4,DOPAMINE RECEPTOR AGONIST,BRD:BRD-K79684402-300-02-8,RO-10-5824,RO-10-5824
REP.PRIMARY,2.5,,BACTERIAL 50S RIBOSOMAL SUBUNIT INHIBITOR,BRD:BRD-K79711234-001-18-3,THIAMPHENICOL,THIAMPHENICOL
REP.PRIMARY,2.5,GRIK1,GLUTAMATE RECEPTOR ANTAGONIST,BRD:BRD-K79753741-001-01-7,UBP-302,UBP-302
REP.PRIMARY,2.5,"PDE5A, PDE6G, PDE6H, SLCO1B1, SLCO1B3",PHOSPHODIESTERASE INHIBITOR,BRD:BRD-K79759585-048-04-8,SILDENAFIL,SILDENAFIL
REP.PRIMARY,2.5,,,BRD:BRD-K79884267-001-01-4,RETINALDEHYDE,RETINALDEHYDE
REP.PRIMARY,2.5,,,BRD:BRD-K79892937-001-02-5,PHENOLSULFONPHTHALEIN,PHENOLSULFONPHTHALEIN
